time,X_value,Y_value,Z_value
Started:,Apr 22 2020,11:44:50:853, 
1.5070,0.07584,1.13605,-0.07513
1.5165,0.07265,1.14564,-0.09324
1.5240,0.06999,1.12593,-0.10762
1.5240,0.06679,1.12327,-0.12733
1.5254,0.06200,1.11102,-0.14330
1.5282,0.06093,1.10303,-0.16781
1.5282,0.05560,1.08279,-0.19231
1.5282,0.05134,1.06468,-0.21308
1.5282,0.05028,1.05456,-0.22799
1.5364,0.04815,1.03805,-0.24770
1.5382,0.04335,1.00129,-0.26155
1.5382,0.03483,0.96454,-0.28019
1.5397,0.02738,0.92193,-0.29457
1.5415,0.02684,0.88678,-0.30736
1.5434,0.01779,0.84310,-0.31534
1.5452,0.02684,0.79144,-0.32333
1.5469,0.01246,0.75682,-0.33345
1.5644,0.00341,0.70675,-0.34251
1.5690,0.00660,0.64922,-0.34357
1.5690,-0.00085,0.60075,-0.34890
1.5690,-0.01577,0.54323,-0.34837
1.5690,-0.02003,0.49476,-0.34837
1.5690,-0.02642,0.44043,-0.34997
1.5691,-0.03175,0.39356,-0.34570
1.5691,-0.03121,0.34083,-0.33772
1.5764,-0.02855,0.28437,-0.34091
1.5781,-0.03601,0.23643,-0.32919
1.5781,-0.03388,0.18956,-0.31854
1.5795,-0.02429,0.14962,-0.30629
1.5828,-0.01630,0.11553,-0.29564
1.5845,-0.01257,0.07771,-0.28232
1.6038,-0.00139,0.03564,-0.26475
1.6039,0.01726,-0.00058,-0.24984
1.6044,0.02631,-0.03893,-0.24078
1.6044,0.04815,-0.06663,-0.23758
1.6044,0.06626,-0.08580,-0.22480
1.6064,0.08437,-0.12362,-0.22001
1.6064,0.10727,-0.14599,-0.21734
1.6064,0.11473,-0.15877,-0.21308
1.6079,0.14242,-0.18168,-0.21521
1.6079,0.16426,-0.20565,-0.21681
1.6159,0.18184,-0.22429,-0.21734
1.6181,0.19196,-0.23867,-0.21788
1.6181,0.20474,-0.24133,-0.22374
1.6194,0.21753,-0.24399,-0.22906
1.6213,0.22658,-0.25571,-0.22906
1.6232,0.22765,-0.24932,-0.22587
1.6247,0.24309,-0.24133,-0.22587
1.6269,0.24522,-0.24027,-0.21681
1.6359,0.24522,-0.22961,-0.21628
1.6359,0.24629,-0.21630,-0.20936
1.6359,0.24682,-0.19393,-0.20030
1.6375,0.24789,-0.17582,-0.19284
1.6390,0.24948,-0.15025,-0.18379
1.6419,0.24203,-0.13640,-0.15982
1.6441,0.24575,-0.10445,-0.15236
1.6469,0.24842,-0.06237,-0.13372
1.6553,0.24735,-0.03414,-0.12626
